date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:32	304575/304575	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:32%20GMT	https://portotheme.com/html/wolmart/demo3.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/demo3.html	(from )
19:59:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Dec%202023%2013:59:32%20GMT	https://portotheme.com/robots.txt		(from )
19:59:32	4687/4687	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/images/icons/favicon.png	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/icons/favicon.png	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:32	13221/13221	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/js/webfont.js	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/js/webfont.js	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:33	13552/13552	---M-Z	200	added ('OK')	font/woff2	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:33	74256/74256	---MCZ	200	added ('OK')	font/woff2	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:33	74768/74768	---MCZ	200	added ('OK')	font/woff2	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:33	68172/68172	---MCZ	200	added ('OK')	font/woff	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/fonts/wolmart.woff?png09e	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/fonts/wolmart87d5.woff	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:33	55111/55111	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/fontawesome-free/css/all.min.css	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:34	13871/13871	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/swiper/swiper-bundle.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/swiper/swiper-bundle.min.css	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:34	57987/57987	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/animate/animate.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/animate/animate.min.css	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:34	5724/5724	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/vendor/magnific-popup/magnific-popup.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/vendor/magnific-popup/magnific-popup.min.css	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:34	354000/354000	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Oct%202021%2006:29:41%20GMT	https://portotheme.com/html/wolmart/assets/css/demo3.min.css	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/css/demo3.min.css	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:35	1266/1266	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/flags/eng.png	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/flags/eng.png	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:35	356/356	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/flags/fra.png	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/flags/fra.png	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:36	132552/132552	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:37%20GMT	https://portotheme.com/html/wolmart/blog.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:38	118284/118284	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:39%20GMT	https://portotheme.com/html/wolmart/contact-us.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/contact-us.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:39	131346/131346	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:39%20GMT	https://portotheme.com/html/wolmart/my-account.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/my-account.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:39	3167/3167	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:39%20GMT	https://portotheme.com/html/wolmart/assets/ajax/login.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/ajax/login.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:39	2143/2143	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/demos/demo3/header-logo.png	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/demos/demo3/header-logo.png	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:41	122549/122549	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:41%20GMT	https://portotheme.com/html/wolmart/wishlist.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/wishlist.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:41	124323/124323	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:42%20GMT	https://portotheme.com/html/wolmart/compare.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/compare.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:43	253957/253957	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:43%20GMT	https://portotheme.com/html/wolmart/product-default.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-default.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:43	3039/3039	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/cart/product-1.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/cart/product-1.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:43	2478/2478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/cart/product-2.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/cart/product-2.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:44	118484/118484	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:44%20GMT	https://portotheme.com/html/wolmart/cart.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/cart.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:45	130663/130663	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:45%20GMT	https://portotheme.com/html/wolmart/checkout.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/checkout.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:46	165901/165901	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:47%20GMT	https://portotheme.com/html/wolmart/shop-fullwidth-banner.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-fullwidth-banner.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:46	16048/16048	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/menu/banner-2.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/menu/banner-2.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:47	180365/180365	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:47%20GMT	https://portotheme.com/html/wolmart/shop-banner-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-banner-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:47	19249/19249	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/menu/banner-3.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/menu/banner-3.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:47	10414/10414	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/menu/banner-4.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/menu/banner-4.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:47	6075/6075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/menu/banner-5.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/menu/banner-5.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:48	8286/8286	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Oct%202021%2006:29:42%20GMT	https://portotheme.com/html/wolmart/assets/images/menu/banner-6.jpg	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/assets/images/menu/banner-6.jpg	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:48	164892/164892	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:49%20GMT	https://portotheme.com/html/wolmart/shop-boxed-banner.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-boxed-banner.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:49	176861/176861	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:50%20GMT	https://portotheme.com/html/wolmart/shop-horizontal-filter.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-horizontal-filter.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:50	187851/187851	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:51%20GMT	https://portotheme.com/html/wolmart/shop-off-canvas.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-off-canvas.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:52	177952/177952	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:52%20GMT	https://portotheme.com/html/wolmart/shop-infinite-scroll.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-infinite-scroll.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:53	179262/179262	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:54%20GMT	https://portotheme.com/html/wolmart/shop-right-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-right-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:55	204494/204494	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:55%20GMT	https://portotheme.com/html/wolmart/shop-both-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-both-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:55	179435/179435	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:56%20GMT	https://portotheme.com/html/wolmart/shop-grid-3cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-3cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:58	179445/179445	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:58%20GMT	https://portotheme.com/html/wolmart/shop-grid-4cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-4cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
19:59:59	188930/188930	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2013:59:59%20GMT	https://portotheme.com/html/wolmart/shop-grid-5cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-5cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:00	165901/165901	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:01%20GMT	https://portotheme.com/html/wolmart/shop-grid-6cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-6cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:01	172083/172083	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:02%20GMT	https://portotheme.com/html/wolmart/shop-grid-7cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-7cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:03	178076/178076	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:04%20GMT	https://portotheme.com/html/wolmart/shop-grid-8cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-grid-8cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:04	152923/152923	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:05%20GMT	https://portotheme.com/html/wolmart/shop-list.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-list.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:06	168080/168080	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:06%20GMT	https://portotheme.com/html/wolmart/shop-list-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/shop-list-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:08	247366/247366	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:08%20GMT	https://portotheme.com/html/wolmart/product-variable.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-variable.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:10	246899/246899	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:11%20GMT	https://portotheme.com/html/wolmart/product-featured.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-featured.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:14	244124/244124	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:14%20GMT	https://portotheme.com/html/wolmart/product-accordion.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-accordion.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:15	192199/192199	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:16%20GMT	https://portotheme.com/html/wolmart/product-section.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-section.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:17	257761/257761	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:17%20GMT	https://portotheme.com/html/wolmart/product-swatch.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-swatch.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:18	250596/250596	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:18%20GMT	https://portotheme.com/html/wolmart/product-extended.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-extended.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:19	210631/210631	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:19%20GMT	https://portotheme.com/html/wolmart/product-without-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-without-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:20	238039/238039	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:21%20GMT	https://portotheme.com/html/wolmart/product-video.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-video.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:22	246683/246683	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:22%20GMT	https://portotheme.com/html/wolmart/product-vertical.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-vertical.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:23	241718/241718	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:24%20GMT	https://portotheme.com/html/wolmart/product-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-grid.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:25	243634/243634	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:25%20GMT	https://portotheme.com/html/wolmart/product-masonry.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-masonry.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:26	245197/245197	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:26%20GMT	https://portotheme.com/html/wolmart/product-gallery.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-gallery.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:27	242218/242218	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:27%20GMT	https://portotheme.com/html/wolmart/product-sticky-info.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-sticky-info.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:28	236721/236721	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:28%20GMT	https://portotheme.com/html/wolmart/product-sticky-thumb.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-sticky-thumb.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:29	215649/215649	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:30%20GMT	https://portotheme.com/html/wolmart/product-sticky-both.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/product-sticky-both.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:30	168034/168034	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:31%20GMT	https://portotheme.com/html/wolmart/vendor-dokan-store.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-dokan-store.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:31	121056/121056	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:32%20GMT	https://portotheme.com/html/wolmart/vendor-dokan-store-list.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-dokan-store-list.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:32	128906/128906	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:32%20GMT	https://portotheme.com/html/wolmart/vendor-wcfm-store-list.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wcfm-store-list.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:32	123446/123446	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:33%20GMT	https://portotheme.com/html/wolmart/vendor-wcmp-store-list.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wcmp-store-list.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:33	119327/119327	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:34%20GMT	https://portotheme.com/html/wolmart/vendor-wc-store-list.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wc-store-list.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:34	197079/197079	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:35%20GMT	https://portotheme.com/html/wolmart/vendor-wcfm-store-product-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wcfm-store-product-grid.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:36	182311/182311	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:37%20GMT	https://portotheme.com/html/wolmart/vendor-wcmp-store-product-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wcmp-store-product-grid.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:37	153790/153790	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:38%20GMT	https://portotheme.com/html/wolmart/vendor-wc-store-product-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/vendor-wc-store-product-grid.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:38	132783/132783	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:38%20GMT	https://portotheme.com/html/wolmart/blog-listing.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-listing.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:38	119750/119750	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:39%20GMT	https://portotheme.com/html/wolmart/blog-grid-3cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid-3cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:40	119744/119744	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:41%20GMT	https://portotheme.com/html/wolmart/blog-grid-2cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid-2cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:41	122620/122620	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:42%20GMT	https://portotheme.com/html/wolmart/blog-grid-4cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid-4cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:43	134223/134223	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:44%20GMT	https://portotheme.com/html/wolmart/blog-grid-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-grid-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:44	119812/119812	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:45%20GMT	https://portotheme.com/html/wolmart/blog-masonry-3cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-masonry-3cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:46	119802/119802	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:46%20GMT	https://portotheme.com/html/wolmart/blog-masonry-2cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-masonry-2cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:47	120856/120856	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:48%20GMT	https://portotheme.com/html/wolmart/blog-masonry-4cols.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-masonry-4cols.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:49	134593/134593	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:49%20GMT	https://portotheme.com/html/wolmart/blog-masonry-sidebar.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-masonry-sidebar.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:50	115824/115824	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:51%20GMT	https://portotheme.com/html/wolmart/blog-mask-grid.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-mask-grid.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:51	117714/117714	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:52%20GMT	https://portotheme.com/html/wolmart/blog-mask-masonry.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/blog-mask-masonry.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:53	140908/140908	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:54%20GMT	https://portotheme.com/html/wolmart/post-single.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/post-single.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:54	124891/124891	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:55%20GMT	https://portotheme.com/html/wolmart/about-us.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/about-us.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:56	135801/135801	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:56%20GMT	https://portotheme.com/html/wolmart/become-a-vendor.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/become-a-vendor.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:57	119689/119689	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:58%20GMT	https://portotheme.com/html/wolmart/faq.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/faq.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:58	106433/106433	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:59%20GMT	https://portotheme.com/html/wolmart/error-404.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/error-404.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:00:58	4617/4617	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:00:59%20GMT	https://portotheme.com/html/wolmart/coming-soon.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/coming-soon.html	(from https://portotheme.com/html/wolmart/demo3.html)
20:01:01	138759/138759	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Dec%202023%2014:01:01%20GMT	https://portotheme.com/html/wolmart/elements.html	D:/html_download/full%20ecom%205/portotheme.com/html/wolmart/elements.html	(from https://portotheme.com/html/wolmart/demo3.html)
